row_id,CV_fold
23277,0
2765,0
26119,0
18858,0
18227,0
7245,0
28680,0
16852,0
3674,0
22394,0
1158,0
14105,0
14896,0
20865,0
18705,0
5440,0
10169,0
26581,0
24820,0
2596,0
29688,0
6433,0
16860,0
28714,0
13021,0
16995,0
9162,0
16878,0
11720,0
24267,0
9978,0
1385,0
21733,0
1353,0
5776,0
17706,0
9819,0
9854,0
519,0
21930,0
14904,0
18372,0
12181,0
14937,0
12968,0
6431,0
19061,0
21006,0
29607,0
28383,0
19042,0
21699,0
7854,0
1528,0
2042,0
9771,0
5525,0
27111,0
20489,0
14425,0
26285,0
5239,0
8756,0
18851,0
15678,0
29548,0
22303,0
15091,0
4589,0
15657,0
14692,0
28518,0
15528,0
28478,0
9348,0
27857,0
21019,0
28801,0
11853,0
11120,0
14749,0
5808,0
19826,0
437,0
27022,0
27172,0
21990,0
17068,0
14614,0
17724,0
15320,0
7574,0
544,0
22039,0
15053,0
19662,0
17278,0
26112,0
12815,0
12015,0
18685,0
24340,0
21479,0
16584,0
8516,0
769,0
23146,0
22125,0
27862,0
15822,0
2184,0
8002,0
9727,0
5561,0
13141,0
7291,0
5054,0
28497,0
7065,0
4849,0
1317,0
19062,0
18951,0
138,0
26278,0
15492,0
14115,0
8229,0
9885,0
15561,0
14815,0
14299,0
7529,0
3276,0
14616,0
14521,0
15748,0
23185,0
19531,0
21932,0
2088,0
1880,0
12927,0
9340,0
132,0
9007,0
3585,0
7767,0
13759,0
12103,0
16142,0
11698,0
11019,0
134,0
144,0
21004,0
19376,0
19276,0
774,0
13703,0
21807,0
23681,0
20388,0
17937,0
6367,0
20323,0
9981,0
18146,0
26365,0
22085,0
5878,0
2629,0
9816,0
29111,0
26753,0
17984,0
2921,0
4062,0
3482,0
5438,0
22079,0
16030,0
21293,0
3157,0
25172,0
17808,0
20362,0
11459,0
16173,0
26738,0
11896,0
7835,0
21520,0
21882,0
15351,0
12088,0
11108,0
2637,0
26450,0
4834,0
1335,0
25791,0
22465,0
24877,0
19805,0
15013,0
5962,0
439,0
26064,0
11833,0
1334,0
28787,0
6948,0
5246,0
18181,0
2348,0
28263,0
28533,0
22957,0
27398,0
14092,0
25715,0
5002,0
28115,0
10771,0
12352,0
26511,0
10419,0
18881,0
15560,0
7792,0
7598,0
5849,0
9567,0
13293,0
16543,0
3999,0
57,0
3437,0
811,0
7910,0
22852,0
9787,0
5180,0
9139,0
7875,0
26081,0
795,0
10226,0
15287,0
528,0
11456,0
21917,0
15441,0
6568,0
27434,0
26957,0
4583,0
1537,0
21281,0
4046,0
17924,0
14218,0
3005,0
8093,0
1719,0
11873,0
12533,0
14448,0
8245,0
20410,0
13227,0
25136,0
26312,0
23152,0
21270,0
9711,0
12423,0
25484,0
5350,0
6673,0
23332,0
29621,0
17327,0
20560,0
19547,0
27656,0
18925,0
10856,0
16214,0
18926,0
15831,0
2332,0
1796,0
25042,0
23096,0
23963,0
12630,0
3849,0
21299,0
26619,0
19935,0
22540,0
16488,0
6931,0
15214,0
1018,0
14733,0
24018,0
23859,0
29752,0
21351,0
13093,0
4725,0
24934,0
1687,0
22717,0
11988,0
21453,0
9538,0
16188,0
24329,0
9705,0
15917,0
25096,0
29048,0
464,0
5234,0
16097,0
27975,0
8294,0
20749,0
21791,0
27844,0
29396,0
5755,0
10395,0
10906,0
2169,0
28179,0
11580,0
28147,0
28959,0
24201,0
1206,0
553,0
12166,0
18465,0
24199,0
28707,0
15701,0
16374,0
12764,0
6855,0
1202,0
22666,0
14474,0
15044,0
4235,0
4036,0
7539,0
27421,0
27034,0
24112,0
25578,0
1341,0
14120,0
7226,0
26300,0
9724,0
9019,0
6127,0
10951,0
9431,0
10840,0
20141,0
28873,0
15036,0
21408,0
12228,0
26457,0
25844,0
29243,0
22018,0
965,0
29160,0
2762,0
28761,0
29042,0
20216,0
26190,0
26626,0
14993,0
20903,0
9336,0
7276,0
17195,0
3655,0
18034,0
19801,0
10116,0
29240,0
4454,0
25165,0
27340,0
4189,0
7545,0
9777,0
2979,0
28042,0
14126,0
11352,0
24427,0
5835,0
5577,0
20899,0
9603,0
4207,0
18442,0
24710,0
19105,0
24388,0
19664,0
5272,0
13858,0
5375,0
29054,0
11596,0
18449,0
173,0
17409,0
17235,0
11621,0
26741,0
25074,0
24573,0
22728,0
12844,0
21090,0
10629,0
12398,0
10603,0
13976,0
9494,0
22896,0
22253,0
14564,0
572,0
18218,0
1748,0
4946,0
9863,0
5915,0
5932,0
7176,0
12139,0
25311,0
17481,0
10091,0
23397,0
10851,0
2450,0
29928,0
3365,0
12491,0
22033,0
24519,0
15317,0
24701,0
7336,0
13151,0
20640,0
19795,0
6302,0
28338,0
8785,0
8777,0
15824,0
24563,0
23728,0
16041,0
23314,0
14289,0
26437,0
28035,0
8056,0
18896,0
8498,0
23173,0
6939,0
14349,0
23951,0
61,0
16875,0
829,0
7451,0
14563,0
17470,0
9468,0
10231,0
7422,0
8550,0
13120,0
4220,0
2759,0
21572,0
14257,0
13820,0
6943,0
9698,0
21907,0
16171,0
6636,0
7673,0
3778,0
13558,0
22588,0
28864,0
27210,0
17863,0
24127,0
29732,0
11741,0
5133,0
28727,0
5902,0
18862,0
6120,0
14199,0
1917,0
23622,0
22435,0
14675,0
24277,0
5428,0
9714,0
19260,0
13672,0
1223,0
1116,0
2167,0
257,0
18831,0
12366,0
1444,0
438,0
6090,0
20928,0
19430,0
19535,0
3143,0
25835,0
15583,0
11548,0
5247,0
13578,0
7692,0
8600,0
29433,0
22574,0
22564,0
11462,0
24483,0
19651,0
8010,0
27909,0
9075,0
19758,0
16049,0
12421,0
9813,0
14332,0
8347,0
28605,0
12751,0
16201,0
19491,0
7821,0
16127,0
18916,0
28332,0
5187,0
16721,0
12541,0
24338,0
13442,0
16663,0
22464,0
17187,0
11371,0
22123,0
17596,0
1533,0
1119,0
9736,0
15108,0
20048,0
17293,0
7869,0
14145,0
13286,0
2675,0
399,0
12845,0
13014,0
24790,0
1127,0
4959,0
22083,0
21464,0
10013,0
5,0
27806,0
28878,0
19525,0
11968,0
18278,0
23923,0
13781,0
3829,0
7641,0
9434,0
17802,0
4651,0
24849,0
28639,0
11366,0
21377,0
5294,0
29533,0
29445,0
2767,0
22086,0
27664,0
6888,0
16232,0
18311,0
58,0
7397,0
9710,0
26855,0
27848,0
15264,0
24669,0
22063,0
8103,0
12792,0
1870,0
14700,0
8970,0
24578,0
27987,0
29719,0
19137,0
1957,0
1692,0
16265,0
28552,0
2037,0
2393,0
26123,0
15494,0
5318,0
24406,0
10605,0
2148,0
8478,0
7083,0
25011,0
185,0
29564,0
19356,0
5651,0
22459,0
19879,0
5181,0
7355,0
1507,0
4001,0
23631,0
504,0
24764,0
19614,0
20916,0
13604,0
18444,0
25777,0
15027,0
29055,0
19831,0
1241,0
25102,0
22410,0
5206,0
13871,0
17872,0
14295,0
6112,0
10148,0
19185,0
13908,0
4795,0
20650,0
22748,0
8703,0
28093,0
18681,0
6871,0
26692,0
9806,0
8435,0
1641,0
27828,0
26147,0
8325,0
15401,0
6488,0
21290,0
26928,0
10779,0
11962,0
19973,0
24200,0
22932,0
4773,0
23852,0
10667,0
9078,0
27393,0
19017,0
2799,0
2124,0
27983,0
405,0
19474,0
9052,0
19448,0
10647,0
24871,0
7457,0
11374,0
28923,0
16978,0
3835,0
21443,0
10333,0
18617,0
16320,0
21016,0
26858,0
15012,0
4652,0
7790,0
28821,0
15039,0
17296,0
22774,0
7847,0
21610,0
4369,0
6107,0
27145,0
25858,0
24008,0
1613,0
21252,0
646,0
12401,0
21808,0
5075,0
1267,0
21454,0
8739,0
18703,0
19694,0
27718,0
25189,0
2973,0
3008,0
743,0
2459,0
18264,0
12326,0
360,0
16230,0
15305,0
25150,1
6000,1
15285,1
10270,1
29650,1
9472,1
9456,1
10707,1
11228,1
805,1
19323,1
11088,1
10403,1
29658,1
2285,1
29603,1
25212,1
14383,1
3914,1
12478,1
5973,1
2616,1
17884,1
19803,1
9518,1
21178,1
7558,1
3269,1
27011,1
12684,1
2863,1
15673,1
4136,1
9153,1
25294,1
30,1
29412,1
18189,1
23128,1
1616,1
17193,1
9121,1
11085,1
1237,1
2992,1
2808,1
1031,1
25656,1
15132,1
8944,1
17819,1
8736,1
27789,1
2177,1
10233,1
17727,1
25795,1
24354,1
10924,1
29865,1
4011,1
10139,1
11399,1
7093,1
11504,1
7731,1
21070,1
12192,1
8870,1
5524,1
8941,1
24233,1
8533,1
19835,1
15947,1
10844,1
22596,1
375,1
29608,1
6518,1
10293,1
9965,1
12,1
17977,1
16216,1
21265,1
26867,1
29820,1
11242,1
25820,1
2407,1
3393,1
25735,1
17849,1
27895,1
24251,1
7475,1
8155,1
3615,1
19702,1
14430,1
2984,1
4726,1
25680,1
5254,1
18906,1
11661,1
16924,1
23875,1
20890,1
4058,1
28766,1
20574,1
29442,1
19793,1
13469,1
2643,1
27992,1
7357,1
22107,1
17428,1
6093,1
335,1
7607,1
13273,1
21248,1
24317,1
10262,1
2026,1
29747,1
18552,1
19107,1
4879,1
10729,1
11862,1
27741,1
23413,1
15753,1
22876,1
6602,1
6645,1
1520,1
3145,1
1969,1
26561,1
7260,1
19984,1
13627,1
23537,1
9025,1
942,1
15587,1
598,1
16837,1
13639,1
12047,1
23158,1
9057,1
21821,1
10230,1
2108,1
3186,1
7768,1
12876,1
12732,1
25659,1
24441,1
25887,1
4283,1
24350,1
11842,1
5639,1
25760,1
21082,1
22283,1
26032,1
19718,1
15915,1
1151,1
14066,1
20094,1
16017,1
25310,1
20456,1
3451,1
24754,1
22211,1
3376,1
14050,1
1045,1
11408,1
14086,1
26075,1
1113,1
7967,1
16527,1
16793,1
23287,1
18575,1
5828,1
2666,1
5530,1
22890,1
25508,1
2879,1
6704,1
4033,1
18532,1
25980,1
18649,1
18732,1
17104,1
13575,1
12755,1
24211,1
8504,1
6182,1
21157,1
6560,1
17367,1
11350,1
26935,1
12353,1
18635,1
25219,1
29267,1
9883,1
25300,1
14264,1
9051,1
6760,1
5685,1
22804,1
23964,1
23391,1
26146,1
865,1
28594,1
13864,1
4861,1
27452,1
7983,1
15465,1
6128,1
18018,1
3903,1
27394,1
22257,1
12348,1
10756,1
6817,1
10945,1
18807,1
6876,1
3786,1
14087,1
29257,1
19496,1
20255,1
9202,1
1405,1
2266,1
22567,1
27262,1
17798,1
18821,1
4195,1
5700,1
26951,1
15562,1
28474,1
14824,1
542,1
6680,1
15344,1
13540,1
10885,1
4223,1
25078,1
23160,1
20586,1
21535,1
23554,1
12251,1
8712,1
28735,1
20663,1
10986,1
15749,1
12649,1
13186,1
1090,1
8640,1
16673,1
11096,1
10317,1
23863,1
14493,1
1266,1
24440,1
738,1
10279,1
2541,1
2819,1
28924,1
10458,1
25640,1
16376,1
16355,1
23018,1
22794,1
5891,1
9763,1
1953,1
29825,1
23876,1
21718,1
29038,1
25605,1
22000,1
9845,1
12946,1
7036,1
3324,1
26612,1
27933,1
7637,1
14753,1
22675,1
9390,1
22725,1
20872,1
7211,1
18474,1
28734,1
6379,1
28347,1
16990,1
3513,1
4736,1
24180,1
12543,1
808,1
14402,1
9577,1
14173,1
22159,1
409,1
17775,1
27574,1
14866,1
9219,1
9397,1
20582,1
14589,1
22984,1
18091,1
3040,1
25825,1
25653,1
10359,1
5800,1
13441,1
5131,1
27456,1
13170,1
10697,1
5748,1
29504,1
5781,1
16700,1
4564,1
16862,1
6598,1
23073,1
25664,1
4926,1
28929,1
8173,1
28468,1
8459,1
7679,1
99,1
29166,1
5555,1
13819,1
16607,1
11856,1
26375,1
27256,1
12906,1
27989,1
8469,1
19542,1
11057,1
11152,1
19432,1
2774,1
27780,1
13167,1
392,1
22854,1
21530,1
232,1
531,1
17567,1
18631,1
14211,1
8972,1
24687,1
1278,1
12546,1
13746,1
3887,1
14591,1
25287,1
19030,1
16929,1
6762,1
1745,1
29229,1
20005,1
2513,1
13645,1
3698,1
11956,1
26037,1
15510,1
900,1
16000,1
7619,1
25710,1
8296,1
8415,1
29421,1
11236,1
13048,1
3127,1
24271,1
8327,1
2208,1
19975,1
25576,1
17779,1
15239,1
5129,1
23366,1
6915,1
16836,1
7860,1
29630,1
25831,1
877,1
15377,1
6322,1
29601,1
26169,1
14699,1
7077,1
14615,1
13512,1
5995,1
16122,1
3958,1
25477,1
23674,1
24298,1
8852,1
23349,1
23177,1
5599,1
11761,1
13178,1
15651,1
6434,1
24189,1
15694,1
11028,1
21980,1
11545,1
20904,1
3676,1
20706,1
22652,1
16798,1
16977,1
3357,1
1858,1
18500,1
26265,1
26103,1
26034,1
24644,1
25415,1
880,1
2993,1
334,1
24990,1
23587,1
28659,1
15081,1
27684,1
9351,1
12147,1
4410,1
18530,1
9889,1
10482,1
25345,1
14643,1
5518,1
10421,1
1255,1
19557,1
5410,1
13957,1
25261,1
21233,1
16877,1
29714,1
9520,1
713,1
938,1
7812,1
25279,1
9039,1
29152,1
4784,1
1915,1
14547,1
8476,1
27651,1
17103,1
22575,1
6786,1
27310,1
16496,1
5630,1
28732,1
20859,1
517,1
3985,1
21786,1
9930,1
29183,1
933,1
8284,1
20662,1
29550,1
4929,1
17525,1
674,1
8007,1
20479,1
18697,1
14036,1
29833,1
11231,1
26047,1
22393,1
5725,1
14986,1
22569,1
16025,1
20315,1
6578,1
7086,1
18435,1
17859,1
1075,1
11244,1
17990,1
11617,1
11186,1
17191,1
1864,1
10920,1
9833,1
20173,1
5262,1
6123,1
10994,1
20573,1
19530,1
23557,1
18230,1
17241,1
19393,1
986,1
15919,1
24517,1
8095,1
14500,1
22486,1
20744,1
15014,1
5502,1
23095,1
13309,1
18512,1
9928,1
28702,1
29205,1
21180,1
896,1
36,1
16717,1
4798,1
12573,1
19420,1
28895,1
20087,1
4693,1
17606,1
281,1
9395,1
26469,1
22422,1
3245,1
28933,1
26465,1
1856,1
20770,1
25032,1
2220,1
5128,1
25056,1
13263,1
21647,1
26780,1
18524,1
20798,1
23226,1
24845,1
19716,1
6626,1
13663,1
4867,1
4986,1
10965,1
21671,1
13569,1
15549,1
26486,1
26873,1
4938,1
17320,1
4479,1
5612,1
2904,1
17832,1
7305,1
8132,1
18528,1
11575,1
8575,1
14170,1
9337,1
13443,1
23689,1
21735,1
4663,1
27040,1
28879,1
2927,1
25662,1
28722,1
8898,1
20893,1
17880,1
5649,1
29620,1
12540,1
5490,1
19477,1
3280,1
24087,1
20905,1
5985,1
8969,1
6190,1
22766,1
6329,1
8115,1
12723,1
14343,1
2740,1
6197,1
8895,1
28604,1
21432,1
13267,1
27606,1
29554,1
5033,1
1412,1
6685,1
27881,1
27646,1
1780,1
14795,1
15754,1
15503,1
16568,1
22622,1
26025,1
25611,1
4533,1
17006,1
5317,1
7071,1
20807,1
7134,1
5083,1
18416,1
20879,1
3254,1
21603,1
14990,1
22415,1
15184,1
19711,1
685,1
13813,1
22579,1
25132,1
11438,1
18135,1
24879,1
26106,1
13854,1
22020,1
8729,1
2813,1
81,1
18221,1
5224,1
23510,1
12280,1
9682,1
9929,1
13906,1
15146,1
13244,1
13598,1
28374,1
10853,1
21384,1
29609,1
2294,1
16989,1
29729,1
26672,1
15327,1
24076,1
19027,1
16997,1
8481,1
4442,1
25290,1
12574,1
29420,1
4571,1
12337,1
18679,1
20794,1
143,1
4759,1
16239,1
16981,1
16399,1
15069,1
20680,1
28382,1
5944,1
19181,1
11865,1
13814,1
25101,1
9583,1
12368,1
15684,1
14172,1
23377,1
7949,1
16316,1
29619,1
6439,1
18725,1
15082,1
6749,1
24455,1
4190,1
3317,1
1775,1
10733,1
11511,1
8086,1
29872,1
27880,1
27366,1
9354,1
6561,1
22509,1
3977,1
20930,1
16136,1
2564,1
28679,1
20779,1
15095,1
16072,1
19788,1
7943,1
25577,1
17450,1
18623,1
3950,1
7354,1
6166,1
18292,1
28405,1
11421,1
15834,1
27786,1
5830,1
16284,1
18630,1
18534,1
27317,1
25475,1
23440,1
22282,1
8801,1
6501,1
29805,1
4822,1
21581,1
24333,1
7120,1
13491,1
1122,1
29499,1
19265,1
22184,1
23654,1
21547,1
21783,1
11717,1
17750,1
11112,1
24978,1
15105,1
27712,1
2343,1
21617,1
20331,1
26985,1
25305,1
709,1
12133,1
9919,1
26114,1
27936,1
15165,1
9879,1
24117,1
22861,1
12899,1
15410,1
2673,1
15120,1
4683,1
20625,1
8337,1
16675,1
20263,1
6779,1
26094,1
7923,1
16439,1
3717,1
8974,1
1314,1
8376,1
21745,1
24616,1
18560,1
20455,1
4466,1
9376,1
14667,1
8200,1
7507,1
16707,1
13608,1
6124,1
1652,1
15507,1
10471,1
3640,1
14075,1
10000,1
8313,1
778,1
17299,1
2117,1
1918,1
14875,1
17438,1
29460,1
14849,1
37,1
15045,1
13437,1
9712,1
18749,1
25247,1
21331,1
15832,1
12905,1
29079,1
895,1
19616,1
22004,1
16613,1
25868,1
1695,1
19271,1
11038,1
28057,1
2986,1
17497,1
26003,1
5972,1
15780,1
29161,1
976,1
1878,1
20704,1
21507,1
9167,1
3312,1
24031,1
9225,1
25404,1
8437,1
27549,1
1685,1
17458,1
3449,1
26586,1
24349,1
20434,1
6033,1
823,1
15796,1
10208,1
12049,1
4788,1
28619,1
19965,1
11823,1
4688,1
8113,1
20495,1
8285,1
6976,1
20250,1
23202,1
5321,1
20403,1
26173,1
13068,1
3272,1
14368,1
23775,1
10979,1
18644,1
18061,1
6962,1
25875,1
27763,1
28613,1
15833,1
2331,1
23290,1
471,1
3401,1
267,1
24935,1
28205,1
3959,1
11543,1
9460,1
20727,1
5765,1
21061,1
3544,1
29282,1
2645,1
7779,1
6742,1
7342,1
4812,1
15863,1
20271,1
4551,1
2887,1
26226,1
11372,1
2732,1
10418,1
929,1
6147,1
2860,1
5421,1
8487,1
17746,1
15895,1
8124,1
6015,1
15614,1
4056,1
28365,1
26339,1
23484,1
21075,1
12400,1
14366,1
20913,1
19631,1
25538,1
6690,1
16441,1
27418,1
13631,1
20265,1
4542,1
18876,1
17031,1
20668,1
14068,1
22322,1
23593,1
26012,1
24762,1
1889,1
25931,1
7106,1
10040,1
16052,1
3403,1
21400,1
17980,1
14362,1
9195,1
22010,1
24948,1
16228,1
12470,1
19196,1
8394,1
21977,1
4793,1
26208,1
1809,1
21279,1
7761,1
15031,1
27603,1
10857,1
12267,1
7337,1
16908,1
27503,1
23292,1
27517,1
586,1
26769,1
8249,1
10666,1
28954,1
1369,1
23052,1
2586,1
11263,1
28764,1
3037,1
27455,1
18412,1
28575,1
19152,1
14758,1
6139,1
4296,1
9217,1
10200,1
343,1
9989,1
18657,1
12385,1
16616,1
24059,1
24239,1
5554,1
6775,1
3691,1
27624,1
29402,1
6548,1
8293,1
7549,1
2853,1
26799,1
3075,1
19115,1
11859,1
25202,1
5665,1
23623,1
6225,1
6714,1
10554,1
18720,1
25160,1
11198,1
2412,1
330,1
15188,1
12600,1
29121,1
1423,1
16141,1
9318,1
23777,1
29056,1
11298,1
12419,1
29343,1
3464,1
17444,1
12572,1
9752,1
3750,1
19802,1
16971,1
12722,1
19900,1
16930,1
23469,1
23992,1
18796,1
49,1
15602,1
4300,1
6660,1
21044,1
13060,1
25274,1
2163,1
14266,1
25427,1
3598,1
10997,1
17238,1
2024,1
27998,1
8429,1
15843,1
13012,1
4105,1
28128,1
7595,1
20758,1
18220,1
25631,1
29219,1
12311,1
5230,1
1415,1
18217,1
12218,1
14325,1
29957,1
24278,1
21353,1
29639,1
29411,1
27552,1
28329,1
170,1
6273,1
21654,1
6223,1
24052,1
1869,1
16595,1
8530,1
29128,1
6100,1
23613,1
17708,1
11656,1
25157,1
14280,1
18572,1
18498,1
1325,1
6958,1
23343,1
14245,1
22595,1
10774,1
16547,1
6020,1
1982,1
24833,1
20148,1
5018,1
18451,1
15010,1
1169,1
28330,1
29824,1
19881,1
19992,1
2628,1
3484,1
22945,1
1130,1
16022,1
13958,1
3255,1
11897,1
11935,1
17889,1
2039,1
15054,1
2319,1
8581,1
2847,1
29475,1
29778,1
6226,1
15944,1
29525,1
23371,1
18664,1
15163,1
640,1
6954,1
23774,1
10876,1
7344,1
14950,1
4809,1
2423,1
29464,1
13993,1
11721,1
26969,1
3699,1
2020,1
14978,1
12616,1
21568,1
16340,1
6577,1
6662,1
7587,1
23090,1
25497,1
23723,1
13379,1
23655,1
217,1
8694,1
8967,1
20042,1
4522,1
3764,1
20358,1
12099,1
28490,1
28331,1
12173,1
8011,1
12408,1
29769,1
21707,1
18856,1
23620,1
15849,1
24236,1
14202,1
16329,1
27414,1
16474,1
10299,1
8355,1
15323,1
24651,1
5567,1
3277,1
12529,1
23478,1
532,1
917,1
7271,1
4377,1
9986,1
19109,1
3606,1
3634,1
5372,1
2928,1
546,1
24939,1
24102,1
284,1
5125,1
23357,1
12695,1
7843,1
21544,1
9317,1
7758,1
27268,1
6186,1
23800,1
2678,1
25883,1
1043,1
23685,1
7726,1
1577,1
6854,1
862,1
21419,1
41,1
15883,1
22409,1
12580,1
14984,1
26576,1
20616,1
5377,1
13404,1
5161,1
17894,1
28446,1
2252,1
19840,1
3110,1
12437,1
1040,1
22647,1
5373,1
23906,1
20437,1
10180,1
12666,1
24249,1
20541,1
4473,1
4945,1
902,1
373,1
23940,1
23672,1
2248,1
13156,1
4400,1
20473,1
9368,1
24528,1
24066,1
23200,1
11539,1
15707,1
25313,1
23998,1
9102,1
24634,1
903,1
12019,1
7061,1
11153,1
20187,1
4868,1
29482,1
7445,1
27558,1
3450,1
21146,1
19719,1
11360,1
2960,1
3816,1
7343,1
25895,1
26272,1
22650,1
14828,1
18473,1
29401,1
21197,1
17173,1
4422,1
20539,1
11341,1
13753,1
26600,1
17452,1
8127,1
8823,1
11989,1
29189,1
4743,1
7478,1
27697,1
3173,1
12544,1
27412,1
21986,1
22769,1
21993,1
10012,1
3906,1
24373,1
2074,1
27401,1
13488,1
4612,1
13929,1
9701,1
21501,1
7003,1
15244,1
14419,1
24981,1
23703,1
24800,1
21230,1
12023,1
10104,1
4027,1
1140,1
10525,1
28467,1
2189,1
15867,1
14184,1
5783,1
18125,1
27403,1
28304,1
4974,1
22187,1
28665,1
13142,1
21308,1
26482,1
21604,1
4588,1
20682,1
3047,1
17437,1
18364,1
2588,1
3907,1
24947,1
7989,1
19213,1
18299,1
26476,1
8030,1
15376,1
29962,1
16952,1
16114,1
20247,1
19486,1
17629,1
15456,1
20987,1
5117,1
21682,1
26546,1
19987,1
6361,1
10793,1
26710,1
24164,1
15324,1
25161,1
21164,1
26964,1
18543,1
9087,1
17281,1
29354,1
25573,1
13279,1
22392,1
4882,1
27059,1
19884,1
11106,1
17601,1
9187,1
18767,1
15600,1
18719,1
21584,1
15068,1
23615,1
15569,1
3212,1
24364,1
15726,1
16322,1
7708,1
17871,1
5705,1
15891,1
9094,1
20529,1
19223,1
21350,1
13201,1
4143,1
14477,1
13817,1
12964,1
27174,1
627,1
8473,1
1583,1
18847,1
27626,1
19498,1
8135,1
21171,1
12417,1
26584,1
11599,1
22546,1
6480,1
26665,1
22156,1
27608,1
28025,1
20383,1
17653,1
26210,1
5952,1
10869,1
26982,1
13914,1
19692,1
20287,1
26726,1
12993,1
27081,1
11953,1
4729,1
13896,1
14851,1
3134,1
19361,1
25233,1
24352,1
20117,1
4731,1
14874,1
12373,1
7886,1
22901,1
13725,1
13845,1
2603,1
12538,1
2475,1
17556,1
15626,1
7425,1
12387,1
4457,1
6325,1
475,1
5186,1
25909,1
15021,1
10812,1
10097,1
10894,1
2981,1
8786,1
27439,1
11188,1
21074,1
5357,1
20856,1
7042,1
12531,1
26721,1
25015,1
13666,1
13509,1
5799,1
20659,1
25712,1
17363,1
5709,1
5586,1
25276,1
10557,1
27182,1
19648,1
18333,1
15633,1
16826,1
21346,1
26999,1
12294,1
18809,1
951,1
26995,1
2487,1
14372,1
12884,1
22825,1
19395,1
19876,1
17650,1
25728,1
29507,1
6839,1
15345,1
5058,1
26004,1
1716,1
8677,1
27093,1
17918,1
2462,1
8201,1
29004,1
24417,1
15455,1
3382,1
9115,1
10240,1
27361,1
5179,1
19215,1
23014,1
15113,1
21094,1
12137,1
3552,1
23955,1
14654,1
25594,1
687,1
5019,1
23228,1
24114,1
5089,1
25430,1
202,1
18603,1
5790,1
12673,1
13416,1
17577,1
8344,1
8742,1
1730,1
14803,1
18942,1
23390,1
10106,1
2235,1
26910,1
11172,1
14637,1
24646,1
15927,1
20425,1
17837,1
8456,1
10061,1
14581,1
25641,1
5108,1
26637,1
27073,1
26629,1
24878,1
29096,1
9968,1
29893,1
22103,1
3592,1
28891,1
8570,1
24259,1
7335,1
9947,1
25766,1
2361,1
8953,1
8737,1
4610,1
7389,1
20074,1
22044,1
12266,1
25198,1
10109,1
13000,1
11914,1
29663,1
23912,1
29075,1
28153,1
23970,1
9539,1
5299,1
11579,1
26533,1
21515,1
22905,1
2996,1
22795,1
17670,1
13211,1
14454,1
29127,1
10897,1
820,1
27345,1
15046,1
12577,1
15896,1
10688,1
12862,1
24419,1
15802,1
15907,1
17046,1
19319,1
9939,1
18932,1
8636,1
5638,1
22489,1
25694,1
27465,1
15630,1
22076,1
12534,1
26015,1
5689,1
8909,1
25511,1
12555,1
21390,1
16844,1
18580,1
17169,1
1243,1
15949,1
3783,1
13297,1
14910,1
13372,1
12878,1
24778,1
12072,1
27293,1
22719,1
12642,1
20116,1
717,1
17181,1
18940,1
22477,1
21753,1
24584,1
25402,1
9991,1
19778,1
2105,1
8717,1
12051,1
20300,1
11654,1
21513,1
597,1
21829,1
10704,1
13205,1
8601,1
5721,1
2764,1
10456,1
11146,1
25752,1
4365,1
19977,1
22720,1
1916,1
21868,1
27529,1
6891,1
13829,1
11633,1
3056,1
15340,1
6426,1
28971,1
7066,1
8682,1
963,1
10137,1
11013,1
15509,1
11928,1
14129,1
28609,1
25145,1
22317,1
1562,1
29215,1
27085,1
15819,1
19633,1
7294,1
28800,1
1553,1
24840,1
3545,1
26280,1
3855,1
9731,1
452,1
29082,1
13847,1
1744,1
24675,1
28152,1
3326,1
23153,1
26287,1
28637,1
10306,1
21879,1
764,1
8380,1
29891,1
10041,1
11338,1
3190,1
1345,1
8202,1
13588,1
5118,1
24739,1
25041,1
22550,1
10607,1
27724,1
9719,1
22730,1
18390,1
13003,1
26819,1
4330,1
10261,1
946,1
2843,1
15845,1
8904,1
20515,1
21156,1
18563,1
9621,1
14197,1
5338,1
14844,1
18726,1
14350,1
26442,1
19353,1
25607,1
5382,1
19170,1
14136,1
12901,1
16806,1
12055,1
26110,1
2587,1
5425,1
20304,1
23049,1
27856,1
8084,1
20827,1
23730,1
28414,1
24690,1
23120,1
2223,1
29542,1
8732,1
28135,1
17951,1
28788,1
15103,1
27896,1
1191,1
8525,1
27138,1
22475,1
10460,1
2419,1
9243,1
4488,1
26579,1
17513,1
5534,1
11377,1
6696,1
15017,1
3819,1
19830,1
15668,1
29279,1
22255,1
832,1
2641,1
28362,1
18589,1
3231,1
22909,1
27951,1
6196,1
26520,1
12790,1
17188,1
3908,1
24524,1
8457,1
15634,1
1445,1
15415,1
229,1
14027,1
5386,1
19412,1
15978,1
5959,1
28983,1
19946,1
13714,1
5527,1
20445,1
1149,1
22097,1
20562,1
11891,1
16255,1
2041,1
6773,1
16011,1
5356,1
100,1
947,1
3678,1
2309,1
11604,1
21158,1
7662,1
7786,1
25518,1
19021,1
17097,1
27906,1
11270,1
16705,1
14774,1
20367,1
4000,1
8054,1
7684,1
12165,1
26098,1
10943,1
4641,1
8130,1
13650,1
4754,1
18021,1
24928,1
8045,1
19233,1
15209,1
14459,1
27390,1
20817,1
7591,1
18052,1
25535,1
17888,1
27920,1
29632,1
2926,1
24161,1
25804,1
10128,1
23417,1
19451,1
23130,1
22827,1
6202,1
9027,1
28027,1
26744,1
